month,region,bu,product_line,segment,metric,actual,plan,prior,currency
2023-06,EMEA,Growth,ServicesPlus,MidMarket,revenue,1942718.45,1868722.22,1991709.69,EUR
2023-06,EMEA,Growth,ServicesPlus,MidMarket,gross_margin,947601.4,896986.66,994072.6,USD
2023-06,EMEA,Growth,ServicesPlus,Enterprise,revenue,1205146.44,1117508.3,1114783.88,EUR
2023-06,EMEA,Growth,ServicesPlus,Enterprise,gross_margin,592949.29,536403.98,530598.18,USD
2023-06,EMEA,Services,Alpha,SMB,revenue,2706445.74,2619799.99,2866536.0,EUR
2023-06,EMEA,Services,Alpha,SMB,gross_margin,1194714.68,1205108.0,1356024.51,USD
2023-06,EMEA,Services,Alpha,MidMarket,revenue,2446002.03,2184920.21,2109891.92,EUR
2023-06,EMEA,Services,Alpha,MidMarket,gross_margin,1076587.57,1005063.29,1060363.49,USD
2023-06,EMEA,Services,Alpha,Enterprise,revenue,1477223.11,1304639.35,1267043.19,EUR
2023-06,EMEA,Services,Alpha,Enterprise,gross_margin,713938.83,600134.1,571960.7,USD
2023-06,EMEA,Services,Beta,SMB,revenue,2699079.05,2909461.29,3026375.02,EUR
2023-06,EMEA,Services,Beta,SMB,gross_margin,1189009.21,1251068.36,1212950.41,USD
2023-06,EMEA,Services,Beta,MidMarket,revenue,2413446.87,2426498.51,2163141.59,EUR
2023-06,EMEA,Services,Beta,MidMarket,gross_margin,992153.74,1043394.36,951541.37,USD
2023-06,EMEA,Services,Beta,Enterprise,revenue,1377841.6,1448888.36,1456896.71,EUR
2023-06,EMEA,Services,Beta,Enterprise,gross_margin,588388.04,623021.99,627809.82,USD
2023-06,EMEA,Services,Gamma,SMB,revenue,2552837.7,2577549.2,2469262.35,EUR
2023-06,EMEA,Services,Gamma,SMB,gross_margin,1027237.43,1005244.19,950466.97,USD
2023-06,EMEA,Services,Gamma,MidMarket,revenue,1953939.82,2149682.93,2234540.53,EUR
2023-06,EMEA,Services,Gamma,MidMarket,gross_margin,767276.59,838376.34,844757.86,USD
2023-06,EMEA,Services,Gamma,Enterprise,revenue,1146816.58,1283598.8,1212456.77,EUR
2023-06,EMEA,Services,Gamma,Enterprise,gross_margin,414842.78,500603.53,478909.79,USD
2023-06,EMEA,Services,ServicesPlus,SMB,revenue,1249298.98,1209525.6,1149833.47,EUR
2023-06,EMEA,Services,ServicesPlus,SMB,gross_margin,474297.85,447524.47,428894.71,USD
2023-06,EMEA,Services,ServicesPlus,MidMarket,revenue,845617.04,1008747.59,895065.7,EUR
2023-06,EMEA,Services,ServicesPlus,MidMarket,gross_margin,297766.49,373236.61,328717.37,USD
2023-06,EMEA,Services,ServicesPlus,Enterprise,revenue,613707.85,602334.04,661763.07,EUR
2023-06,EMEA,Services,ServicesPlus,Enterprise,gross_margin,226191.42,222863.59,236367.7,USD
2023-06,APAC,Core,Alpha,SMB,revenue,1160350.72,1115139.78,1200715.79,USD
2023-06,APAC,Core,Alpha,SMB,gross_margin,810855.24,780597.85,863048.45,USD
2023-06,APAC,Core,Alpha,MidMarket,revenue,893041.59,929283.15,1063215.29,USD
2023-06,APAC,Core,Alpha,MidMarket,gross_margin,605367.08,650498.21,728522.15,USD
2023-06,APAC,Core,Alpha,Enterprise,revenue,575049.3,554619.79,583787.0,USD
2023-06,APAC,Core,Alpha,Enterprise,gross_margin,399825.39,388233.85,406292.01,USD
2023-06,APAC,Core,Beta,SMB,revenue,3047042.94,2792908.69,3053356.66,USD
2023-06,APAC,Core,Beta,SMB,gross_margin,2038656.53,1871248.83,2091836.87,USD
2023-06,APAC,Core,Beta,MidMarket,revenue,2425302.51,2327423.91,2263268.58,USD
2023-06,APAC,Core,Beta,MidMarket,gross_margin,1666934.24,1559374.02,1532748.72,USD
2023-06,APAC,Core,Beta,Enterprise,revenue,1266713.8,1389065.7,1445033.71,USD
2023-06,APAC,Core,Beta,Enterprise,gross_margin,834945.65,930674.02,982882.35,USD
2023-06,APAC,Core,Gamma,SMB,revenue,1687370.12,1435202.31,1554008.07,USD
2023-06,APAC,Core,Gamma,SMB,gross_margin,1073397.84,904177.45,964902.25,USD
2023-06,APAC,Core,Gamma,MidMarket,revenue,1221010.92,1196001.92,1121983.35,USD
2023-06,APAC,Core,Gamma,MidMarket,gross_margin,746461.82,753481.21,710545.75,USD
2023-06,APAC,Core,Gamma,Enterprise,revenue,652013.14,713804.32,753560.97,USD
2023-06,APAC,Core,Gamma,Enterprise,gross_margin,406787.23,449696.72,484957.84,USD
2023-06,APAC,Core,ServicesPlus,SMB,revenue,2836596.29,2634176.07,2758621.4,USD
2023-06,APAC,Core,ServicesPlus,SMB,gross_margin,1696459.56,1606847.4,1687691.87,USD
2023-06,APAC,Core,ServicesPlus,MidMarket,revenue,1789678.55,2195146.72,2181512.31,USD
2023-06,APAC,Core,ServicesPlus,MidMarket,gross_margin,1097035.22,1339039.5,1335666.6,USD
2023-06,APAC,Core,ServicesPlus,Enterprise,revenue,1221168.63,1310119.31,1330304.18,USD
2023-06,APAC,Core,ServicesPlus,Enterprise,gross_margin,727239.26,799172.78,852852.82,USD
2023-06,APAC,Growth,Alpha,SMB,revenue,1243139.02,1421700.62,1477321.79,USD
2023-06,APAC,Growth,Alpha,SMB,gross_margin,685544.05,810369.35,844737.0,USD
2023-06,APAC,Growth,Alpha,MidMarket,revenue,1170992.88,1188699.68,1250911.79,USD
2023-06,APAC,Growth,Alpha,MidMarket,gross_margin,711268.89,677558.82,705413.99,USD
2023-06,APAC,Growth,Alpha,Enterprise,revenue,701613.83,710850.31,678453.96,USD
2023-06,APAC,Growth,Alpha,Enterprise,gross_margin,400966.69,405184.68,390701.32,USD
2023-06,APAC,Growth,Beta,SMB,revenue,1892772.79,1983146.31,2010938.56,USD
2023-06,APAC,Growth,Beta,SMB,gross_margin,1017019.88,1070899.01,1097209.28,USD
2023-06,APAC,Growth,Beta,MidMarket,revenue,1544506.71,1658130.66,1627434.81,USD
2023-06,APAC,Growth,Beta,MidMarket,gross_margin,829477.91,895390.56,886396.36,USD
2023-06,APAC,Growth,Beta,Enterprise,revenue,1063413.93,991573.16,1104505.34,USD
2023-06,APAC,Growth,Beta,Enterprise,gross_margin,579482.81,535449.5,590356.11,USD
2023-06,APAC,Growth,Gamma,SMB,revenue,2710729.77,2679525.15,2543287.27,USD
2023-06,APAC,Growth,Gamma,SMB,gross_margin,1364291.08,1339762.58,1287233.15,USD
2023-06,APAC,Growth,Gamma,MidMarket,revenue,2298189.89,2240380.75,2254330.34,USD
2023-06,APAC,Growth,Gamma,MidMarket,gross_margin,1149725.08,1120190.38,1138436.33,USD
2023-06,APAC,Growth,Gamma,Enterprise,revenue,1413769.52,1339762.58,1543939.22,USD
2023-06,APAC,Growth,Gamma,Enterprise,gross_margin,707247.0,669881.29,764684.47,USD
2023-06,APAC,Growth,ServicesPlus,SMB,revenue,2719426.33,2415776.94,2510257.33,USD
2023-06,APAC,Growth,ServicesPlus,SMB,gross_margin,1298838.6,1159572.93,1274528.56,USD
2023-06,APAC,Growth,ServicesPlus,MidMarket,revenue,2041793.37,2019857.94,2123278.05,USD
2023-06,APAC,Growth,ServicesPlus,MidMarket,gross_margin,936026.33,969531.81,1036559.56,USD
2023-06,APAC,Growth,ServicesPlus,Enterprise,revenue,1197789.54,1207888.47,1294984.39,USD
2023-06,APAC,Growth,ServicesPlus,Enterprise,gross_margin,573141.42,579786.46,582125.54,USD
2023-06,APAC,Services,Alpha,SMB,revenue,2745093.11,2636421.79,2511739.73,USD
2023-06,APAC,Services,Alpha,SMB,gross_margin,1269672.95,1212754.02,1206782.75,USD
2023-06,APAC,Services,Alpha,MidMarket,revenue,2260293.31,2198782.83,2416899.85,USD
2023-06,APAC,Services,Alpha,MidMarket,gross_margin,1025440.1,1011440.1,1117074.96,USD
2023-06,APAC,Services,Alpha,Enterprise,revenue,1422357.07,1312916.88,1302066.22,USD
2023-06,APAC,Services,Alpha,Enterprise,gross_margin,635299.04,603941.76,599500.23,USD
2023-06,APAC,Services,Beta,SMB,revenue,1810387.66,2134643.05,1992382.26,USD
2023-06,APAC,Services,Beta,SMB,gross_margin,796905.21,917896.51,812312.01,USD
2023-06,APAC,Services,Beta,MidMarket,revenue,1890068.06,1780298.02,1932513.34,USD
2023-06,APAC,Services,Beta,MidMarket,gross_margin,804055.69,765528.15,851379.37,USD
2023-06,APAC,Services,Beta,Enterprise,revenue,1133500.48,1063035.09,1111204.78,USD
2023-06,APAC,Services,Beta,Enterprise,gross_margin,451545.39,457105.09,498654.37,USD
2023-06,APAC,Services,Gamma,SMB,revenue,2048883.42,2308165.57,2235770.08,USD
2023-06,APAC,Services,Gamma,SMB,gross_margin,793623.86,900184.57,864770.83,USD
2023-06,APAC,Services,Gamma,MidMarket,revenue,1998942.6,1925016.27,2151695.75,USD
2023-06,APAC,Services,Gamma,MidMarket,gross_margin,750925.02,750756.34,793973.91,USD
2023-06,APAC,Services,Gamma,Enterprise,revenue,1238774.93,1149447.92,1280975.03,USD
2023-06,APAC,Services,Gamma,Enterprise,gross_margin,475843.42,448284.69,500662.77,USD
2023-06,APAC,Services,ServicesPlus,SMB,revenue,2186850.51,2031883.29,2242327.73,USD
2023-06,APAC,Services,ServicesPlus,SMB,gross_margin,794462.79,751796.82,787650.53,USD
2023-06,APAC,Services,ServicesPlus,MidMarket,revenue,1856270.8,1694596.1,1885171.33,USD
2023-06,APAC,Services,ServicesPlus,MidMarket,gross_margin,664736.9,627000.56,685562.45,USD
2023-06,APAC,Services,ServicesPlus,Enterprise,revenue,965819.46,1011861.56,1092094.46,USD
2023-06,APAC,Services,ServicesPlus,Enterprise,gross_margin,369642.18,374388.78,423827.41,USD
2023-07,NA,Core,Alpha,SMB,revenue,1405970.42,1404126.26,1553709.54,USD
2023-07,NA,Core,Alpha,SMB,gross_margin,1011680.14,982888.38,1074408.41,USD
2023-07,NA,Core,Alpha,MidMarket,revenue,1118454.26,1170105.21,1087054.47,USD
2023-07,NA,Core,Alpha,MidMarket,gross_margin,772877.46,819073.65,761581.56,USD
2023-07,NA,Core,Alpha,Enterprise,revenue,746889.1,698348.51,777035.23,USD
2023-07,NA,Core,Alpha,Enterprise,gross_margin,508285.0,488843.96,540727.76,USD
2023-07,NA,Core,Beta,SMB,revenue,2264558.97,2112218.66,2137092.51,USD
2023-07,NA,Core,Beta,SMB,gross_margin,1524050.23,1415186.5,1444190.14,USD
2023-07,NA,Core,Beta,MidMarket,revenue,1850931.32,1760182.22,1652939.74,USD
2023-07,NA,Core,Beta,MidMarket,gross_margin,1190038.76,1179322.09,1146961.63,USD
2023-07,NA,Core,Beta,Enterprise,revenue,1148906.44,1050521.45,982370.27,USD
2023-07,NA,Core,Beta,Enterprise,gross_margin,773811.87,703849.37,650952.91,USD
2023-07,NA,Core,Gamma,SMB,revenue,1115627.66,1113194.48,1223802.01,USD
2023-07,NA,Core,Gamma,SMB,gross_margin,692676.55,701312.52,771233.01,USD
2023-07,NA,Core,Gamma,MidMarket,revenue,916536.86,927662.06,981443.58,USD
2023-07,NA,Core,Gamma,MidMarket,gross_margin,575930.31,584427.1,614708.27,USD
2023-07,NA,Core,Gamma,Enterprise,revenue,601021.54,553652.28,490316.1,USD
2023-07,NA,Core,Gamma,Enterprise,gross_margin,351698.2,348800.94,312642.12,USD
2023-07,NA,Core,ServicesPlus,SMB,revenue,873754.92,985426.73,807160.76,USD
2023-07,NA,Core,ServicesPlus,SMB,gross_margin,537569.16,601110.31,494143.42,USD
2023-07,NA,Core,ServicesPlus,MidMarket,revenue,843469.87,821188.94,688689.56,USD
2023-07,NA,Core,ServicesPlus,MidMarket,gross_margin,510714.8,500925.25,414572.68,USD
2023-07,NA,Core,ServicesPlus,Enterprise,revenue,448425.38,490106.42,411834.81,USD
2023-07,NA,Core,ServicesPlus,Enterprise,gross_margin,272679.45,298964.91,252032.01,USD
2023-07,NA,Growth,Alpha,SMB,revenue,1305437.28,1303700.11,1400443.6,USD
2023-07,NA,Growth,Alpha,SMB,gross_margin,752698.37,743109.06,818249.48,USD
2023-07,NA,Growth,Alpha,MidMarket,revenue,1080344.38,1090038.14,1106875.24,USD
2023-07,NA,Growth,Alpha,MidMarket,gross_margin,617882.22,621321.74,623102.55,USD
2023-07,NA,Growth,Alpha,Enterprise,revenue,633134.01,651850.05,632676.59,USD
2023-07,NA,Growth,Alpha,Enterprise,gross_margin,368592.73,371554.53,368201.76,USD
2023-07,NA,Growth,Beta,SMB,revenue,3426886.17,3059141.55,2851625.25,USD
2023-07,NA,Growth,Beta,SMB,gross_margin,1843663.59,1651936.44,1580331.31,USD
2023-07,NA,Growth,Beta,MidMarket,revenue,2762145.87,2557782.24,3066974.93,USD
2023-07,NA,Growth,Beta,MidMarket,gross_margin,1547843.2,1381202.41,1658644.7,USD
2023-07,NA,Growth,Beta,Enterprise,revenue,1569498.12,1529570.78,1520130.34,USD
2023-07,NA,Growth,Beta,Enterprise,gross_margin,863891.08,825968.22,804218.59,USD
2023-07,NA,Growth,Gamma,SMB,revenue,2743930.09,2766108.35,2950790.65,USD
2023-07,NA,Growth,Gamma,SMB,gross_margin,1362173.16,1383054.17,1479667.77,USD
2023-07,NA,Growth,Gamma,MidMarket,revenue,2487673.58,2312773.92,2356361.55,USD
2023-07,NA,Growth,Gamma,MidMarket,gross_margin,1254803.87,1156386.96,1177589.92,USD
2023-07,NA,Growth,Gamma,Enterprise,revenue,1342256.47,1383054.17,1513259.69,USD
2023-07,NA,Growth,Gamma,Enterprise,gross_margin,712950.13,691527.09,781063.67,USD
2023-07,NA,Growth,ServicesPlus,SMB,revenue,896169.56,915322.97,753856.04,USD
2023-07,NA,Growth,ServicesPlus,SMB,gross_margin,438558.26,439355.02,337992.38,USD
2023-07,NA,Growth,ServicesPlus,MidMarket,revenue,793941.84,765311.7,810444.46,USD
2023-07,NA,Growth,ServicesPlus,MidMarket,gross_margin,386450.25,367349.62,404410.55,USD
2023-07,NA,Growth,ServicesPlus,Enterprise,revenue,473260.84,457661.48,447042.0,USD
2023-07,NA,Growth,ServicesPlus,Enterprise,gross_margin,208854.15,219677.51,206119.65,USD
2023-07,NA,Services,Alpha,SMB,revenue,821941.04,968524.36,1084801.78,USD
2023-07,NA,Services,Alpha,SMB,gross_margin,380036.14,445521.21,487497.38,USD
2023-07,NA,Services,Alpha,MidMarket,revenue,742676.34,807751.91,831540.46,USD
2023-07,NA,Services,Alpha,MidMarket,gross_margin,344374.94,371565.88,389102.32,USD
2023-07,NA,Services,Alpha,Enterprise,revenue,416801.58,482317.35,485265.12,USD
2023-07,NA,Services,Alpha,Enterprise,gross_margin,183572.16,221865.98,226971.61,USD
2023-07,NA,Services,Beta,SMB,revenue,1734665.45,2052441.63,2095144.16,USD
2023-07,NA,Services,Beta,SMB,gross_margin,754381.99,882549.9,910956.02,USD
2023-07,NA,Services,Beta,MidMarket,revenue,1928451.05,1711741.81,1703966.09,USD
2023-07,NA,Services,Beta,MidMarket,gross_margin,842042.53,736048.98,695322.77,USD
2023-07,NA,Services,Beta,Enterprise,revenue,1083254.68,1022099.44,958276.67,USD
2023-07,NA,Services,Beta,Enterprise,gross_margin,455211.04,439502.76,423777.68,USD
2023-07,NA,Services,Gamma,SMB,revenue,1660990.67,1727978.58,1821943.76,USD
2023-07,NA,Services,Gamma,SMB,gross_margin,693657.33,673911.65,766809.92,USD
2023-07,NA,Services,Gamma,MidMarket,revenue,1315115.02,1441138.77,1436229.14,USD
2023-07,NA,Services,Gamma,MidMarket,gross_margin,518833.09,562044.12,553630.82,USD
2023-07,NA,Services,Gamma,Enterprise,revenue,811563.58,860519.46,891629.17,USD
2023-07,NA,Services,Gamma,Enterprise,gross_margin,323923.4,335602.59,363007.97,USD
2023-07,NA,Services,ServicesPlus,SMB,revenue,1033544.46,1054246.65,917639.65,USD
2023-07,NA,Services,ServicesPlus,SMB,gross_margin,384011.3,390071.26,353557.91,USD
2023-07,NA,Services,ServicesPlus,MidMarket,revenue,933920.61,879244.53,859262.07,USD
2023-07,NA,Services,ServicesPlus,MidMarket,gross_margin,347770.24,325320.48,312993.65,USD
2023-07,NA,Services,ServicesPlus,Enterprise,revenue,415978.09,525006.37,515766.33,USD
2023-07,NA,Services,ServicesPlus,Enterprise,gross_margin,149310.31,194252.36,186602.91,USD
2023-07,EMEA,Core,Alpha,SMB,revenue,2383576.67,2200762.01,2205806.06,EUR
2023-07,EMEA,Core,Alpha,SMB,gross_margin,1669146.37,1540533.41,1503974.57,USD
2023-07,EMEA,Core,Alpha,MidMarket,revenue,1822411.16,1833968.34,1783424.01,EUR
2023-07,EMEA,Core,Alpha,MidMarket,gross_margin,1250444.21,1283777.84,1290074.75,USD
2023-07,EMEA,Core,Alpha,Enterprise,revenue,1067861.02,1094558.88,1232186.28,EUR
2023-07,EMEA,Core,Alpha,Enterprise,gross_margin,756415.18,766191.22,887734.34,USD
2023-07,EMEA,Core,Beta,SMB,revenue,1566822.57,1578342.87,1533852.31,EUR
2023-07,EMEA,Core,Beta,SMB,gross_margin,1013410.34,1057489.72,995857.24,USD
2023-07,EMEA,Core,Beta,MidMarket,revenue,1066450.77,1315285.73,1331366.07,EUR
2023-07,EMEA,Core,Beta,MidMarket,gross_margin,703865.94,881241.44,932724.99,USD
2023-07,EMEA,Core,Beta,Enterprise,revenue,846057.29,784995.93,783155.16,EUR
2023-07,EMEA,Core,Beta,Enterprise,gross_margin,567046.29,525947.27,525917.45,USD
2023-07,EMEA,Core,Gamma,SMB,revenue,2824718.42,2596586.07,2697004.91,EUR
2023-07,EMEA,Core,Gamma,SMB,gross_margin,1841239.37,1635849.22,1606876.94,USD
2023-07,EMEA,Core,Gamma,MidMarket,revenue,2053102.16,2163821.73,2414394.02,EUR
2023-07,EMEA,Core,Gamma,MidMarket,gross_margin,1306594.38,1363207.69,1549626.05,USD
2023-07,EMEA,Core,Gamma,Enterprise,revenue,1375329.09,1291423.76,1334616.96,EUR
2023-07,EMEA,Core,Gamma,Enterprise,gross_margin,857689.4,813596.97,821195.26,USD
2023-07,EMEA,Core,ServicesPlus,SMB,revenue,1605438.24,1446112.98,1309711.08,EUR
2023-07,EMEA,Core,ServicesPlus,SMB,gross_margin,983696.75,882128.92,806929.52,USD
2023-07,EMEA,Core,ServicesPlus,MidMarket,revenue,1328713.08,1205094.15,1112109.92,EUR
2023-07,EMEA,Core,ServicesPlus,MidMarket,gross_margin,828725.25,735107.43,666235.17,USD
2023-07,EMEA,Core,ServicesPlus,Enterprise,revenue,759397.52,719230.8,640069.33,EUR
2023-07,EMEA,Core,ServicesPlus,Enterprise,gross_margin,459704.7,438730.79,393860.32,USD
2023-07,EMEA,Growth,Alpha,SMB,revenue,1740686.27,1800077.6,1734259.3,EUR
2023-07,EMEA,Growth,Alpha,SMB,gross_margin,990058.11,1026044.23,965522.55,USD
2023-07,EMEA,Growth,Alpha,MidMarket,revenue,1534401.37,1505064.88,1625692.85,EUR
2023-07,EMEA,Growth,Alpha,MidMarket,gross_margin,861860.01,857886.98,944555.16,USD
2023-07,EMEA,Growth,Alpha,Enterprise,revenue,893039.01,900038.8,882160.97,EUR
2023-07,EMEA,Growth,Alpha,Enterprise,gross_margin,530261.14,513022.12,507562.22,USD
2023-07,EMEA,Growth,Beta,SMB,revenue,1201671.39,1146917.69,1137019.07,EUR
2023-07,EMEA,Growth,Beta,SMB,gross_margin,632530.74,619335.55,609399.48,USD
2023-07,EMEA,Growth,Beta,MidMarket,revenue,861809.33,958950.62,921286.71,EUR
2023-07,EMEA,Growth,Beta,MidMarket,gross_margin,455225.7,517833.34,517756.31,USD
2023-07,EMEA,Growth,Beta,Enterprise,revenue,542592.13,573458.84,594035.36,EUR
2023-07,EMEA,Growth,Beta,Enterprise,gross_margin,295027.7,309667.78,316713.3,USD
2023-07,EMEA,Growth,Gamma,SMB,revenue,2567965.73,2537372.34,2700628.88,EUR
2023-07,EMEA,Growth,Gamma,SMB,gross_margin,1266860.04,1268686.17,1344869.94,USD
2023-07,EMEA,Growth,Gamma,MidMarket,revenue,2109294.45,2121525.2,2288367.82,EUR
2023-07,EMEA,Growth,Gamma,MidMarket,gross_margin,1098326.27,1060762.6,1201098.77,USD
2023-07,EMEA,Growth,Gamma,Enterprise,revenue,1235527.03,1268686.17,1260917.66,EUR
2023-07,EMEA,Growth,Gamma,Enterprise,gross_margin,623699.25,634343.08,626166.85,USD
2023-07,EMEA,Growth,ServicesPlus,SMB,revenue,2145725.76,2184597.26,2384506.18,EUR
2023-07,EMEA,Growth,ServicesPlus,SMB,gross_margin,1027237.54,1048606.68,1119223.16,USD
2023-07,EMEA,Growth,ServicesPlus,MidMarket,revenue,1881906.19,1826566.04,1942718.45,EUR
2023-07,EMEA,Growth,ServicesPlus,MidMarket,gross_margin,900608.19,876751.7,947601.4,USD
2023-07,EMEA,Growth,ServicesPlus,Enterprise,revenue,1174742.88,1092298.63,1205146.44,EUR
2023-07,EMEA,Growth,ServicesPlus,Enterprise,gross_margin,568445.65,524303.34,592949.29,USD
2023-07,EMEA,Services,Alpha,SMB,revenue,2450004.46,2549464.27,2706445.74,EUR
2023-07,EMEA,Services,Alpha,SMB,gross_margin,1119516.93,1172753.56,1194714.68,USD
2023-07,EMEA,Services,Alpha,MidMarket,revenue,2256246.13,2126260.02,2446002.03,EUR
2023-07,EMEA,Services,Alpha,MidMarket,gross_margin,1016353.18,978079.61,1076587.57,USD
2023-07,EMEA,Services,Alpha,Enterprise,revenue,1245927.75,1269612.73,1477223.11,EUR
2023-07,EMEA,Services,Alpha,Enterprise,gross_margin,575035.07,584021.85,713938.83,USD
2023-07,EMEA,Services,Beta,SMB,revenue,2883994.97,2834919.14,2699079.05,EUR
2023-07,EMEA,Services,Beta,SMB,gross_margin,1169855.12,1219015.23,1189009.21,USD
2023-07,EMEA,Services,Beta,MidMarket,revenue,2034741.11,2364330.15,2413446.87,EUR
2023-07,EMEA,Services,Beta,MidMarket,gross_margin,876097.93,1016661.97,992153.74,USD
2023-07,EMEA,Services,Beta,Enterprise,revenue,1440284.91,1411766.96,1377841.6,EUR
2023-07,EMEA,Services,Beta,Enterprise,gross_margin,578066.87,607059.79,588388.04,USD
2023-07,EMEA,Services,Gamma,SMB,revenue,2491998.38,2513916.56,2552837.7,EUR
2023-07,EMEA,Services,Gamma,SMB,gross_margin,907816.41,980427.46,1027237.43,USD
2023-07,EMEA,Services,Gamma,MidMarket,revenue,2036963.46,2096613.14,1953939.82,EUR
2023-07,EMEA,Services,Gamma,MidMarket,gross_margin,800394.16,817679.13,767276.59,USD
2023-07,EMEA,Services,Gamma,Enterprise,revenue,1196512.01,1251910.25,1146816.58,EUR
2023-07,EMEA,Services,Gamma,Enterprise,gross_margin,455386.68,488245.0,414842.78,USD
2023-07,EMEA,Services,ServicesPlus,SMB,revenue,1193271.24,1176245.42,1249298.98,EUR
2023-07,EMEA,Services,ServicesPlus,SMB,gross_margin,430842.45,435210.81,474297.85,USD
2023-07,EMEA,Services,ServicesPlus,MidMarket,revenue,920818.65,980991.83,845617.04,EUR
2023-07,EMEA,Services,ServicesPlus,MidMarket,gross_margin,294964.59,362966.98,297766.49,USD
2023-07,EMEA,Services,ServicesPlus,Enterprise,revenue,576798.08,585760.77,613707.85,EUR
2023-07,EMEA,Services,ServicesPlus,Enterprise,gross_margin,212092.34,216731.49,226191.42,USD
2023-07,APAC,Core,Alpha,SMB,revenue,1247343.44,1124385.74,1160350.72,USD
2023-07,APAC,Core,Alpha,SMB,gross_margin,887355.27,787070.02,810855.24,USD
2023-07,APAC,Core,Alpha,MidMarket,revenue,885113.87,936988.12,893041.59,USD
2023-07,APAC,Core,Alpha,MidMarket,gross_margin,633022.44,655891.68,605367.08,USD
2023-07,APAC,Core,Alpha,Enterprise,revenue,534679.5,559218.31,575049.3,USD
2023-07,APAC,Core,Alpha,Enterprise,gross_margin,383731.46,391452.81,399825.39,USD
2023-07,APAC,Core,Beta,SMB,revenue,2577392.0,2819616.58,3047042.94,USD
2023-07,APAC,Core,Beta,SMB,gross_margin,1660555.25,1889143.11,2038656.53,USD
2023-07,APAC,Core,Beta,MidMarket,revenue,2307484.78,2349680.49,2425302.51,USD
2023-07,APAC,Core,Beta,MidMarket,gross_margin,1556626.19,1574285.93,1666934.24,USD
2023-07,APAC,Core,Beta,Enterprise,revenue,1299102.82,1402348.99,1266713.8,USD
2023-07,APAC,Core,Beta,Enterprise,gross_margin,874421.13,939573.82,834945.65,USD
2023-07,APAC,Core,Gamma,SMB,revenue,1670862.99,1450314.69,1687370.12,USD
2023-07,APAC,Core,Gamma,SMB,gross_margin,1033752.76,913698.25,1073397.84,USD
2023-07,APAC,Core,Gamma,MidMarket,revenue,1102963.01,1208595.57,1221010.92,USD
2023-07,APAC,Core,Gamma,MidMarket,gross_margin,690596.71,761415.21,746461.82,USD
2023-07,APAC,Core,Gamma,Enterprise,revenue,662803.66,721320.53,652013.14,USD
2023-07,APAC,Core,Gamma,Enterprise,gross_margin,414383.99,454431.94,406787.23,USD
2023-07,APAC,Core,ServicesPlus,SMB,revenue,2730127.42,2654195.48,2836596.29,USD
2023-07,APAC,Core,ServicesPlus,SMB,gross_margin,1724907.4,1619059.24,1696459.56,USD
2023-07,APAC,Core,ServicesPlus,MidMarket,revenue,2092868.82,2211829.56,1789678.55,USD
